qid,combined_count,residual_token_count,native_ndcg,native_recall,native_mrr,solr_ndcg,solr_recall,solr_mrr,native_hit_count,solr_hit_count
5321,3,4,0,0,0,0,0,0,3,10
5322,1,6,0.22009176629808014,0.03571428571428571,1,0.4437383536868235,0.14285714285714285,1,1,10
5338,12,5,0.4624273606967018,0.2857142857142857,1,0.178891322627579,0.14285714285714285,0.5,10,10
5339,1,2,0.26742619438551957,0.0625,1,0.26742619438551957,0.0625,1,1,10
5341,307,2,0,0,0,0.09010000865236768,0.125,0.16666666666666666,10,10
5347,8,4,0.9094987067248556,0.5,1,0.9556668866636359,0.5625,1,8,10
5354,10,4,0.5309999066793252,0.1794871794871795,0.25,1,0.2564102564102564,1,10,10
5365,118,3,0.0936554679873847,0.06666666666666667,0.2,0.24640095731266953,0.13333333333333333,0.5,10,10
5366,9,2,0,0,0,0,0,0,9,10
5383,16,3,0.3592491889248341,0.1875,0.5,0.540876706081048,0.25,1,10,10
5396,23,4,0.3631438091023202,0.125,1,0.24640095731266953,0.125,0.5,10,10
5420,4,2,0.4361533373077281,0.125,1,0.08914206479517318,0.0625,0.14285714285714285,4,10
5447,146,4,0.28686517213507123,0.1875,0.3333333333333333,0.3610443495636038,0.1875,0.5,10,10
5451,2,3,0,0,0,0.1388624438735545,0.0625,0.5,2,10
5454,186,4,0,0,0,0.06943122193677725,0.0625,0.125,10,10
5459,279,3,0,0,0,0.5231737964779627,0.26666666666666666,1,10,10
5488,10,4,0.04838201975083548,0.02702702702702703,0.125,0,0,0,10,10
5497,30,2,0.12307008976637314,0.125,0.1111111111111111,0.4372825864440191,0.25,0.5,10,10
5520,6,4,0.49367903606741653,0.25,1,0.7222954974312066,0.375,1,6,10
5524,90,2,0,0,0,0.2710884709729799,0.1875,0.3333333333333333,10,10
5526,2,5,0,0,0,0.24890832702259458,0.14285714285714285,0.5,2,10
5532,1,4,0.24095440361649045,0.125,1,0.6988950380856122,0.625,1,1,10
5538,7,2,0.4170606134915054,0.25,0.5,0.3683756341388872,0.25,0.3333333333333333,7,10
5549,1,3,0,0,0,0,0,0,1,10
5574,3,1,0.14870450602932167,0.07692307692307693,0.3333333333333333,0.29740901205864334,0.07692307692307693,1,3,3
5579,2,3,0.35895421017163465,0.06060606060606061,1,0.6716766153645817,0.18181818181818182,1,2,10
5580,173,3,0.4527242824723429,0.3125,0.5,0.3499667779514209,0.1875,1,10,10
5589,186,4,0,0,0,0.4351098955930419,0.25,1,10,10
5597,2,3,0.2300510610426737,0.0625,1,0.27621924098145395,0.125,1,2,10
5599,40,3,0.32986149526850284,0.35714285714285715,0.16666666666666666,0,0,0,10,10
5600,59,3,0,0,0,0.1073508639320094,0.07142857142857142,0.25,10,10
5741,16,6,0.1356854453911663,0.13333333333333333,0.125,0,0,0,10,10
5955,9,3,0.7519273013317529,0.4,1,0.8408436653657579,0.4666666666666667,1,9,10
5982,93,3,0,0,0,0.4283854321084119,0.075,1,10,10
6008,16,1,0,0,0,0.04878471535567601,0,0,10,10
6026,3930,2,0,0,0,0.31561692740233804,0.13793103448275862,0.25,10,10
6031,12,2,1,0.6666666666666666,1,1,0.6666666666666666,1,10,10
6036,2,2,0,0,0,0,0,0,2,10
6046,67,3,0,0,0,0.22119341301481263,0.1875,0.16666666666666666,10,10
6060,4,4,0.1388624438735545,0.0625,0.5,0.1388624438735545,0.0625,0.5,4,10
6087,82,4,0,0,0,0.1564262420075855,0.3333333333333333,0.14285714285714285,10,10
6091,73,4,0.3418552983611823,0,0,0.3417032884314207,0.3333333333333333,0.3333333333333333,10,10
6125,38,4,0,0,0,0.3706355185414171,0.25,0.5,10,10
6132,16,3,0.9738672436737749,0.2857142857142857,1,0.9454862044599011,0.2857142857142857,1,10,10
6136,1138,3,0,0,0,0,0,0,10,10
6149,723,3,0,0,0,0.07979453856244816,0.125,0.125,10,10
6154,18,3,0,0,0,0.1388624438735545,0.06666666666666667,0.5,10,10
6157,208,4,0,0,0,0.2520289596798838,0.2727272727272727,0.3333333333333333,10,10
6158,21,2,0,0,0,0,0,0,10,10
6163,20,4,0,0,0,0.08514311764162098,0.08333333333333333,0.2,10,10
6169,29,3,0.5541432109622957,0.25,1,0.6578986223737446,0.375,1,10,10
6172,81,2,0.4950940324881554,0.3125,0.5,0.11004588314904007,0.0625,0.3333333333333333,10,10
6177,87,2,0.9484752201405338,0.625,1,0.7547875090851738,0.5,1,10,10
6182,4,4,0.530943853632104,0.1875,1,0.5196575323691327,0.1875,1,4,10
6190,2378,2,0,0,0,0,0,0,10,10
6191,21,3,1,0.625,1,1,0.625,1,10,10
6225,68809,1,0,0,0,0,0,0,10,10
6232,2,5,0,0,0,0,0,0,2,10
6240,21,3,0.0636207881989517,0.0625,0.1,0.5519699720241614,0.375,0.5,10,10
6242,33,2,0.24890832702259458,0.125,0.5,0.1388624438735545,0.0625,0.5,10,10
6244,8,1,0.9094987067248556,0.6153846153846154,1,0.9094987067248556,0.6153846153846154,1,8,8
6247,999,2,0,0,0,0,0,0,10,10
6259,12,2,0.800693766409882,0.4375,1,0.7728378251807518,0.4375,1,10,10
6260,2,4,0.29177800359488226,0.15384615384615385,1,0.5880381364770575,0.38461538461538464,1,2,10
6261,13,3,0.7799082337019198,0.5625,0.5,0.800693766409882,0.4375,1,10,10
6296,87,1,0.2583297509898471,0.12,0.25,0,0,0,10,10
6316,5,3,0.09478836436955078,0.06666666666666667,0.25,0.4972338571580798,0.3333333333333333,1,5,10
6331,4,2,0.6039094289265273,0.25,1,0.44048341995406454,0.1875,1,4,10
6334,5,1,0.31488013066763093,0.125,1,0.35895421017163465,0.125,1,5,5
6340,4,4,0.22009176629808014,0.08333333333333333,1,0.24890832702259458,0.16666666666666666,0.5,4,10
6362,1,3,0.22009176629808014,0.06666666666666667,1,0.42333070005078094,0.26666666666666666,1,1,10
6370,1111,2,0,0,0,0.28634598975246917,0.125,1,10,10
6377,7,3,0.857673669302587,0.4375,1,1,0.625,1,7,10
6382,469,3,0.35106842466815336,0.3333333333333333,0.16666666666666666,0.20829366581033176,0.13333333333333333,0.5,10,10
6383,951,2,0,0,0,0,0,0,10,10
6387,34,3,0.35895421017163465,0.125,1,0.43810818083050457,0.25,1,10,10
6400,9,4,0,0,0,0.1374086302940712,0.06060606060606061,0.2,9,10
6409,744,3,0,0,0,0.456899187845258,0.12121212121212122,1,10,10
6411,61,4,0.19077341442306325,0.1875,0.125,0.49193913836103503,0.25,1,10,10
6416,1094,3,0,0,0,0,0,0,10,10
6426,934,2,0,0,0,0.059330599181095484,0.06666666666666667,0.2,10,10
6430,94,4,0,0,0,0.515889298427605,0.1875,1,10,10
6433,7,4,0.29740901205864334,0.0625,1,0.0660908915685874,0.0625,0.14285714285714285,7,10
6436,7,3,0,0,0,0,0,0,7,10
6440,2227,2,0,0,0,0,0,0,10,10
6477,13,2,0.32453355760896463,0.3076923076923077,0.5,0.3216587651945162,0.3076923076923077,0.3333333333333333,10,10
6485,8,4,0.34369669139214537,0.1875,0.5,0.24890832702259458,0.125,0.5,8,10
6508,374,1,0.4011248950259844,0.35714285714285715,0.25,0,0,0,10,10
6560,105,2,0.3262233225411704,0.1875,0.5,0.08899589877164323,0.0625,0.2,10,10
6565,5,5,0,0,0,0.3843483686763149,0.5,1,5,10
6572,1,2,0.22009176629808014,0.0625,1,0.2984900352767555,0.125,1,1,10
6586,1,2,1,1,1,1,1,1,1,10
6596,93,2,0.9363792118010483,0.5625,1,0.06943122193677725,0.0625,0.125,10,10
6597,93,2,0,0,0,0.17318663334822612,0.125,0.25,10,10
6613,159,4,0,0,0,0.20829366581033176,0.125,0.5,10,10
6619,647,2,0,0,0,0.06943122193677725,0.06666666666666667,0.125,10,10
6636,12,1,1,0.6666666666666666,1,1,0.6666666666666666,1,10,10
6637,2,3,0.40652716006074996,0.16666666666666666,1,0.3456882995191705,0.16666666666666666,1,2,10
6656,37,3,0.35895421017163465,0.14285714285714285,1,0,0,0,10,10
6663,15,4,0,0,0,0.0728781195196487,0.06666666666666667,0.1111111111111111,10,10
6665,6,3,0.4012479439685138,0.2222222222222222,1,0.26238458908655027,0.2222222222222222,0.3333333333333333,6,10
6683,78,2,0,0,0,0,0,0,10,10
6685,8,2,0.15862952835945127,0.13333333333333333,0.16666666666666666,0,0,0,8,10
6690,1,4,0.22009176629808014,0.02702702702702703,1,0.6809047493604334,0.16216216216216217,1,1,10
6699,20,3,0,0,0,0,0,0,10,10
6725,35,3,0,0,0,0,0,0,10,10
6727,13,3,0.25617367829355947,0.2857142857142857,0.5,0.546216915252498,0.42857142857142855,1,10,10
6742,50,2,0.35106842466815336,0.3333333333333333,0.16666666666666666,0.1388624438735545,0.06666666666666667,0.5,10,10
6750,20,2,0.27267015568947806,0.09523809523809523,0.14285714285714285,0.22009176629808014,0.023809523809523808,1,10,10
6756,7,4,0.8369256770986023,0.4375,1,0.8369256770986023,0.4375,1,7,10
6757,2,2,0,0,0,0,0,0,2,10
6759,11,2,0.9363792118010483,0.5625,1,0.7788065869851873,0.4375,1,10,10
6771,10,2,0.9363792118010483,0.5625,1,0.92663607790064,0.5625,1,10,10
6786,2,3,0.2357541930550393,0.07142857142857142,1,0.3372879974713539,0.14285714285714285,1,2,10
6787,20,3,0.3605861604796221,0.3076923076923077,0.3333333333333333,0.14867326849560983,0.15384615384615385,0.2,10,10
6793,65,2,0,0,0,0,0,0,10,10
6794,7,2,0.07336392209936005,0.06666666666666667,0.14285714285714285,0.1388624438735545,0.06666666666666667,0.5,7,10
6813,1,4,0.22009176629808014,0.0625,1,0.933745776545611,0.5625,1,1,10
6816,5,3,0.09478836436955078,0.06666666666666667,0.25,0.5037854158496246,0.4,0.5,5,10
6832,265,2,0,0,0,0.0636207881989517,0.03333333333333333,0.1,10,10
6839,50,2,0.40771565088588685,0.4,0.3333333333333333,0.12224381943892991,0.1,0.14285714285714285,10,10
6843,265,2,0,0,0,0.18340980524840012,0.125,0.3333333333333333,10,10
6865,1,3,0.2300510610426737,0.02702702702702703,1,0.38834533445695124,0.10810810810810811,1,1,10
6901,10,4,0.4283854321084119,0.23076923076923078,1,0.2984900352767555,0.15384615384615385,1,10,10
7001,19,4,0.5541432109622957,0.26666666666666666,1,0.4283854321084119,0.2,1,10,10
7013,219,3,0.4163824138054737,0.45454545454545453,0.3333333333333333,0.2685529228900211,0.2727272727272727,0.3333333333333333,10,10
7016,19,4,0.3324191850375721,0.2857142857142857,1,0.0883766089040905,0.14285714285714285,0.1,10,10
7023,4,3,0.647939623894138,0.5,1,1,1,1,4,10
7035,12,3,0.5045411175298192,0.3125,1,0.38504814933911535,0.25,0.5,10,10
7050,81,1,0.8701249883466592,0.5,1,0.26367168298336585,0.1875,0.16666666666666666,10,10
7062,2,5,0,0,0,0.14606834984270645,0.2,0.25,2,10
7079,14,3,0.2898595862790639,0.09523809523809523,1,0.3097279100965646,0.19047619047619047,0.2,10,10
7094,10,3,0.37519712029518015,0.14285714285714285,1,0.37519712029518015,0.14285714285714285,1,10,10
7095,23,3,0,0,0,0.2583297509898471,0.1875,0.25,10,10
7106,11,4,1,0.25,1,1,0.25,1,10,10
7108,17,3,0.800693766409882,0.4375,1,0.4228506620510153,0.3125,0.3333333333333333,10,10
7120,22,3,0.14471087797820217,0.1,0.3333333333333333,0.5028068227581621,0.3,1,10,10
7127,1,2,0.279901702223461,0.0625,1,0.279901702223461,0.0625,1,1,10
7132,6,2,0.6914517226210658,0.625,0.5,0.6891451314068769,0.625,0.25,6,10
7154,24,4,0.2770900353227135,0.25,0.16666666666666666,0.7588132970477612,0.4375,1,10,10
7158,562,1,0,0,0,0.16354138662029633,0.13333333333333333,0.2,10,10
7169,4,1,0.22009176629808014,0.06666666666666667,1,0.8611375561264454,0.6,1,4,10
7171,78,2,0.9716189607861262,0.38461538461538464,1,0.5743371894486218,0.19230769230769232,1,10,10
7175,1,4,0.3368164256333635,0.14285714285714285,1,0.7107366686735749,0.5714285714285714,1,1,10
7195,18,5,0.5309999066793252,0.4375,0.25,1,0.625,1,10,10
7203,2,2,0,0,0,0,0,0,2,10
7207,29,2,0.5712992121116572,0.25,1,0.6301653161143503,0.25,1,10,10
7210,1,2,0,0,0,0,0,0,1,10
7211,5,3,1,1,1,1,1,1,5,10
7238,23,2,1,0.625,1,0.800693766409882,0.4375,1,10,10
7240,22,4,0.12562943475181026,0.125,0.16666666666666666,0.2742848206396422,0.1875,1,10,10
7244,14,5,0,0,0,0.09478836436955078,0.0625,0.25,10,10
7250,148,2,0,0,0,0,0,0,10,10
7253,254,3,0.6410457898283652,0.5,0.3333333333333333,1,0.625,1,10,10
7255,9,4,0.41335851702437354,0.35714285714285715,0.3333333333333333,0.3339138310053121,0.2857142857142857,0.5,9,10
7256,28,3,0.22009176629808014,0.0625,1,0.11004588314904007,0.0625,0.3333333333333333,10,10
7258,77,3,0.5806020001118017,0.2608695652173913,0.5,0.5388856921828065,0.17391304347826086,1,10,10
7268,3,5,0.45279417953432816,0.1875,1,0.9154119198746465,0.625,1,3,10
7270,29,5,0,0,0,0,0,0,10,10
7274,37,4,0,0,0,0,0,0,10,10
7278,450,4,0.0636207881989517,0.08333333333333333,0.1,0.22009176629808014,0.08333333333333333,1,10,10
7301,7,4,0.28997736516021183,0.1875,0.3333333333333333,0.6371523797895855,0.3125,1,7,10
7303,4,4,0,0,0,0,0,0,4,10
7305,26,4,0.07336392209936005,0.0625,0.14285714285714285,0,0,0,10,10
7316,25,2,0,0,0,0.1810234404962175,0.125,0.25,10,10
7318,303,3,0,0,0,0.07336392209936005,0.043478260869565216,0.14285714285714285,10,10
7319,4,6,0.34369669139214537,0.1875,0.5,0.3995688713838975,0.1875,1,4,10
7320,2,4,0.22009176629808014,0.08333333333333333,1,0.4690000933206747,0.25,1,2,10
7328,235,2,0,0,0,0,0,0,10,10
7340,14,4,0,0,0,0.09330056740782033,0.0625,0.3333333333333333,10,10
7347,187,2,0,0,0,0.20511666732794356,0.13333333333333333,0.5,10,10
7388,869,2,0,0,0,0.24397230367837971,0.05357142857142857,0.5,10,10
7415,160,3,0,0,0,0,0,0,10,10
7417,4294,3,0,0,0,0.8539316501572934,0.8,1,10,10
7425,2,2,0.266379247589265,0.07142857142857142,1,0.5423247252962317,0.35714285714285715,0.5,2,10
7427,20,2,0,0,0,0.09478836436955078,0.07692307692307693,0.25,10,10
7434,27,1,0.19930623359011798,0.21428571428571427,0.125,0.22009176629808014,0.07142857142857142,1,10,10
7436,16,2,0,0,0,0,0,0,10,10
7442,1,2,0,0,0,0,0,0,1,10
7443,13,3,0.8579809428223729,0.5333333333333333,1,0.9216017310213247,0.6,1,10,10
7456,3,2,0.5698664345004878,0.2,1,0.41761443305159,0.2,0.5,3,10
7478,315,2,0,0,0,0.12681303111198555,0.125,0.25,10,10
7483,36,3,0,0,0,0,0,0,10,10
7505,323,2,0,0,0,0,0,0,10,10
7511,16,3,0.6468562235661908,0.4375,0.5,0.1388624438735545,0.0625,0.5,10,10
7541,682,2,0,0,0,0.15139734109601002,0.08,0.2,10,10
7581,44,4,0,0,0,0.6496872770120411,0.5,1,10,10
7583,29,4,0,0,0,0.5631102580041938,0.3125,1,10,10
7587,2162,2,0,0,0,0,0,0,10,10
7594,3,4,0,0,0,0,0,0,3,10
7596,1,1,0,0,0,0,0,0,1,1
7602,7,3,0,0,0,0,0,0,7,10
7609,181,2,0.07839826897867533,0.04,0.16666666666666666,0.4000232483092519,0.12,1,10,10
7612,181,2,0,0,0,0,0,0,10,10
7621,54,2,0.4673791184803735,0.24,0.25,0.0636207881989517,0.04,0.1,10,10
7636,1,3,0.29740901205864334,0.08333333333333333,1,0.7383062449225429,0.5,1,1,10
7642,5,1,0.576003728085674,0.21052631578947367,1,0.5211204970478976,0.21052631578947367,1,5,6
7663,2,2,0.35895421017163465,0.05555555555555555,1,0.727329844310522,0.16666666666666666,1,2,10
7675,11,3,0.20194363541036792,0.13333333333333333,0.14285714285714285,0.4089773158351054,0.3333333333333333,0.25,10,10
7689,2,3,0.45650001423154074,0.125,1,0.45650001423154074,0.125,1,2,10
7729,2,4,0.354105102365221,0.125,1,0.7406373893926299,0.375,1,2,10
7732,3,2,0.420027879946489,0.125,1,0.3863083732086251,0.125,1,3,3
7740,5531,1,0,0,0,0,0,0,10,10
7741,257,2,0,0,0,0,0,0,10,10
7742,1876,2,0,0,0,0,0,0,10,10
7746,50,4,0.35895421017163465,0.125,1,0,0,0,10,10
7751,320,3,0,0,0,0,0,0,10,10
7752,576,3,0,0,0,0.06625422345438903,0.030303030303030304,0.1111111111111111,10,10
7756,30,4,0,0,0,0.07336392209936005,0.0625,0.14285714285714285,10,10
7808,1,4,0,0,0,0.0843142342558857,0.125,0.14285714285714285,1,10
7812,644,2,0,0,0,0.1388624438735545,0.06666666666666667,0.5,10,10
7828,17,2,1,0.625,1,0.9216017310213247,0.5625,1,10,10
7839,8,3,0.30316623557495187,0,0,0.3696659055794982,0.058823529411764705,0.1,8,10
7844,10,1,0.13721326005400028,0.09090909090909091,0.16666666666666666,0.34010470860978487,0.09090909090909091,1,10,10
7854,145,1,0.22119341301481263,0.12,0.16666666666666666,0,0,0,10,10
7864,11,2,1,0.625,1,1,0.625,1,10,10
7873,3563,1,0,0,0,0.0636207881989517,0.021739130434782608,0.1,10,10
7876,1783,2,0,0,0,0,0,0,10,10
7886,22,3,0,0,0,0.324296020802195,0.14285714285714285,1,10,10
7890,60,2,0.41516539852036716,0.36363636363636365,0.5,0.5114239979829408,0.5454545454545454,0.3333333333333333,10,10
7892,173,2,0,0,0,1,1,1,10,10
7897,4,3,0.34369669139214537,0.1875,0.5,0.35895421017163465,0.125,1,4,10
7905,388,2,0.023084089969390112,0,0,0.09891756949871809,0.07142857142857142,0.1111111111111111,10,10
7910,5,2,0.424926013816671,0.2727272727272727,1,0.33405144466421555,0.2727272727272727,0.5,5,10
7922,10,2,1,0.625,1,1,0.625,1,10,10
7995,45,3,0.727329844310522,0.4,1,0.11004588314904007,0.06666666666666667,0.3333333333333333,10,10
7996,7,3,0.7358926676172787,0.5384615384615384,1,0.37519712029518015,0.15384615384615385,1,7,10
8018,119,2,0,0,0,0.14782949091545258,0.125,0.16666666666666666,10,10
8019,19,2,0,0,0,0.06943122193677725,0.07142857142857142,0.125,10,10
8023,8,1,0.6502642889708732,0.21428571428571427,1,0.7270361529727652,0.21428571428571427,1,8,8
8043,9,3,0.27084579279758897,0.1111111111111111,0.2,0.521265605973125,0.1111111111111111,1,9,10
8045,1,6,0.2357541930550393,0.09090909090909091,1,0.5761572470314522,0.45454545454545453,1,1,10
8155,12,3,0.7799082337019198,0.5625,0.5,0.9216017310213247,0.5625,1,10,10
8159,22,2,0.0636207881989517,0.1,0.1,0.5619107241149828,0.5,1,10,10
8173,19,3,0.39401519638101345,0.38461538461538464,0.25,0.6207622843987101,0.38461538461538464,1,10,10
8177,155,2,0,0,0,0,0,0,10,10
8181,7,3,0.23690530871965637,0.1875,0.2,0.8200685179888281,0.5,1,7,10
8185,41,3,0.5309999066793252,0.4375,0.25,0.933745776545611,0.5625,1,10,10
8229,1,1,0,0,0,0,0,0,1,1
8241,42,1,0.7136540102475307,0.5,0.5,0.1356854453911663,0.125,0.125,10,10
8253,4097,1,0,0,0,0,0,0,10,10
8259,521,3,0,0,0,0.2685529228900211,0.11538461538461539,0.3333333333333333,10,10
8260,12,7,0.3005260969186081,0.25,0.2,0.4323181322709947,0.1875,1,10,10
8265,18,4,0,0,0,0.09643499495537623,0.08695652173913043,0.16666666666666666,10,10
8267,9,2,0.5637884576902256,0.25,1,0.4690000933206747,0.1875,1,9,10
8274,8,3,0.637983319073831,0.5,0.5,0.523764870123389,0.125,1,8,10
8317,2,2,0.35895421017163465,0.11764705882352941,1,0.6621137423456801,0.35294117647058826,1,2,10
8327,7,3,0,0,0,0.09684208768602304,0.06666666666666667,0.25,7,10
8431,22,1,0.2785779383605913,0.25,0.14285714285714285,0.390700267063723,0.25,0.5,10,10
8448,4943,1,0,0,0,0,0,0,10,10
8454,33,2,0.6468562235661908,0.4375,0.5,0.24655055544758617,0.1875,0.25,10,10
8462,5,3,0.5018040483185394,0.4,0.5,0.6597133113683123,0.4,1,5,10
8515,5,2,0.7138097836082222,0.3125,1,0.771300643499791,0.375,1,5,10
8539,58,2,0,0,0,0.11004588314904007,0.07142857142857142,0.14285714285714285,10,10
8540,64,2,0,0,0,0,0,0,10,10
8545,1,1,0.30260241349881345,0.16666666666666666,1,0.30260241349881345,0.16666666666666666,1,1,1
8558,17,2,0,0,0,0,0,0,10,10
8573,11,1,0,0,0,0,0,0,10,10
8609,13,2,0,0,0,0,0,0,10,10
8620,229,1,0,0,0,0.07839826897867533,0.043478260869565216,0.16666666666666666,10,10
8706,47,4,0,0,0,0.3301376494471202,0.125,1,10,10
8724,47,1,0,0,0,0.7542686714597935,0.4375,1,10,10
8726,14,2,0.6410457898283652,0.5,0.3333333333333333,0.7799082337019198,0.5625,0.5,10,10
8733,1,2,0.2300510610426737,0.08333333333333333,1,0.2300510610426737,0.08333333333333333,1,1,10
8743,30,3,0.5774250016294136,0.4375,0.3333333333333333,0.31879392588472627,0.1875,0.5,10,10
8744,11597,1,0,0,0,0.06625422345438903,0.0625,0.1111111111111111,10,10
8752,53,3,1,0.8333333333333334,1,1,0.8333333333333334,1,10,10
8760,37,2,0.4756419565559247,0.3125,0.5,0.07839826897867533,0.0625,0.16666666666666666,10,10
8776,1,3,0,0,0,0.857673669302587,0.4375,1,1,10
8786,1,1,0,0,0,0,0,0,1,1
8788,2,1,0,0,0,0,0,0,2,2
8792,37,4,0,0,0,0.7849818707050382,0.175,1,10,10
8794,47,1,0,0,0,0.09478836436955078,0.043478260869565216,0.25,10,10
8816,28,4,0,0,0,0.2300510610426737,0.07142857142857142,1,10,10
8820,12,3,0.3974688052190698,0.42857142857142855,0.2,0.4816899038611916,0.42857142857142855,0.16666666666666666,10,10
8822,18,2,0.8701249883466592,0.5333333333333333,1,0.9125388471459603,0.6,1,10,10
8844,4,4,0.1399508511117305,0.0625,0.3333333333333333,0.24823161036660316,0.125,0.3333333333333333,4,10
8857,60,4,0.5309999066793252,0.4375,0.25,0.3052348839397011,0.125,1,10,10
8871,996,2,0,0,0,0.5637884576902256,0.12903225806451613,1,10,10
8884,19,2,0.6039094289265273,0.26666666666666666,1,0.5023756245102127,0.2,1,10,10
8889,1,1,0.24926098697416302,0.09090909090909091,1,0.24926098697416302,0.09090909090909091,1,1,1
8892,6,2,0.5676648326913505,0.8,0.3333333333333333,0.8051628502199796,0.8,1,6,10
8893,187,2,0.5289797972304711,0.6363636363636364,0.25,0.7164198112122201,0.5454545454545454,1,10,10
8899,11,4,0.2514632262898275,0.26666666666666666,0.14285714285714285,0.4557670841989305,0.26666666666666666,1,10,10
8924,13,3,1,0.625,1,1,0.625,1,10,10
8935,8,1,0.8701249883466592,0.6666666666666666,1,1,0.8333333333333334,1,8,10
8944,2,6,0.34701127251255487,0.125,1,0.6286658127890671,0.3125,1,2,10
8951,1,2,0.15716946203669288,0.0625,1,0.5236158565649857,0.25,1,1,10
8956,16,3,0,0,0,0.07437216746382688,0.08333333333333333,0.125,10,10
8957,39,2,0,0,0,0.6230158589111029,0.4666666666666667,0.5,10,10
8972,7,3,0.37185395737611554,0.1875,1,0.4152807670887412,0.1875,1,7,10
8978,8,3,0.8587319333039418,0.75,1,0.9267995871640471,0.875,1,8,10
9003,48,1,0.04241385879930114,0.06666666666666667,0.1,0.6698623505528797,0.5333333333333333,0.5,10,10
9011,8,3,0.2639268286108715,0.075,0.25,0.4791616403996509,0.075,1,8,10
9043,13,2,0.6410457898283652,0.5,0.3333333333333333,1,0.625,1,10,10
9050,4303,2,0,0,0,0,0,0,10,10
9053,137,6,0,0,0,0.07839826897867533,0.0625,0.16666666666666666,10,10
9059,178,4,0.08514311764162098,0.06666666666666667,0.2,0.1610425878239398,0.13333333333333333,0.25,10,10
9064,536,2,0,0,0,0.1799314820111718,0.07692307692307693,0.25,10,10
9066,12,4,0,0,0,0,0,0,10,10
9073,518,3,0,0,0,0,0,0,10,10
9076,1,4,0.24209587273488012,0.06666666666666667,1,0.9745424184457858,0.6666666666666666,1,1,10
9079,5,2,0.5279755735356032,0.3333333333333333,1,0.4396173736513389,0.25,1,5,10
9093,609,2,0,0,0,0.16421958630632802,0.13333333333333333,0.25,10,10
9096,9,2,0,0,0,0,0,0,9,10
9101,14,3,1,0.625,1,1,0.625,1,10,10
9105,359,2,0,0,0,0.6807147163911592,0.5,1,10,10
9108,359,2,0,0,0,0,0,0,10,10
9118,180,2,0,0,0,0,0,0,10,10
9120,258,2,0,0,0,0,0,0,10,10
9128,27,2,0.27267015568947806,0.25,0.14285714285714285,0.6306637463657283,0.375,1,10,10
9190,1,2,0.22009176629808014,0.025,1,0.22009176629808014,0.025,1,1,7
9203,9,5,0.5877949735823799,0.3125,1,0.4982710309705436,0.3125,0.5,9,10
9207,42,2,0.64047192428373,0.5,0.5,0.35899799674353866,0.2857142857142857,0.5,10,10
9210,43,3,0,0,0,0,0,0,10,10
9211,21,2,0,0,0,0.2336508082431053,0.125,0.5,10,10
9215,1,3,0,0,0,0,0,0,1,10
9222,3,3,0.22009176629808014,0.0625,1,0.1388624438735545,0.0625,0.5,3,10
9226,138,2,0.2920742270644659,0.25,0.14285714285714285,0.09120217140065603,0.0625,0.2,10,10
9251,23,3,0.39401519638101345,0.3125,0.25,0.47293279348325756,0.25,1,10,10
9254,1,2,0.2575389154724167,0.06666666666666667,1,0.2575389154724167,0.06666666666666667,1,1,1
9259,14,4,0.1396181455537491,0.125,0.14285714285714285,0.27191445400928344,0.1875,0.5,10,10
9270,19,2,0.7318068210920499,0.5333333333333333,0.5,0.8447274418735332,0.5333333333333333,1,10,10
